filename,V0_LAT,V0_LON,V1_LAT,V1_LON,V2_LAT,V2_LON,V3_LAT,V3_LON,Al_Si_ratio
01_ch2_cla_l1_20240701T094123848_20240701T094131848.fits,-25.0119,-127.173,-26.3055,-127.196,-26.3162,-126.203,-25.0226,-126.189,0.17
01_ch2_cla_l1_20240701T170837826_20240701T170845826.fits,32.4121,-130.715,31.0637,-130.729,31.051,-129.621,32.3993,-129.591,1.07
01_ch2_cla_l1_20240701T105840112_20240701T105848112.fits,87.7165,26.5321,86.6081,35.5151,86.7547,48.8184,87.9409,46.4722,0.44
01_ch2_cla_l1_20240701T092227848_20240701T092235848.fits,31.7582,-126.399,30.4008,-126.413,30.3889,-125.301,31.7462,-125.272,1.2
01_ch2_cla_l1_20240701T190250911_20240701T190258911.fits,39.5423,-131.687,38.2049,-131.703,38.1911,-130.51,39.5281,-130.472,0.89
01_ch2_cla_l1_20240701T191442911_20240701T191450911.fits,4.0162,-132.174,2.6688,-132.19,2.6576,-131.241,4.005,-131.223,0.23
01_ch2_cla_l1_20240701T133717195_20240701T133725195.fits,-33.1981,-129.532,-34.4665,-129.561,-34.4782,-128.513,-33.2096,-128.498,0.37
01_ch2_cla_l1_20240701T164317826_20240701T164325826.fits,71.9462,46.4969,70.825,46.6918,70.8497,48.8541,71.9724,48.7939,1.14
01_ch2_cla_l1_20240701T105408112_20240701T105416112.fits,73.967,49.44,72.8333,49.6794,72.8599,52.1319,73.9954,52.0664,0.46
01_ch2_cla_l1_20240701T112936112_20240701T112944112.fits,0.2197,-127.876,-1.1282,-127.892,-1.1387,-126.944,0.2092,-126.927,0.85
01_ch2_cla_l1_20240701T130109195_20240701T130117195.fits,75.3442,-127.523,74.0901,-127.597,74.0559,-124.5,75.3072,-124.174,0.17
01_ch2_cla_l1_20240701T111520112_20240701T111528112.fits,42.9005,-127.335,41.5596,-127.349,41.5459,-126.091,42.8866,-126.05,0.67
01_ch2_cla_l1_20240701T153105767_20240701T153113767.fits,-24.7692,-130.452,-26.0633,-130.475,-26.0746,-129.484,-24.7804,-129.469,0.85
01_ch2_cla_l1_20240701T153737767_20240701T153745767.fits,-44.5952,-130.942,-45.8253,-130.983,-45.8388,-129.801,-44.6084,-129.783,0.46
01_ch2_cla_l1_20240701T155433767_20240701T155441767.fits,-81.9865,52.4952,-83.0174,52.8528,-82.9606,57.8761,-81.9371,56.8724,0.04
01_ch2_cla_l1_20240701T185922911_20240701T185930911.fits,49.9423,-131.516,48.6241,-131.535,48.608,-130.147,49.9258,-130.092,0.36
01_ch2_cla_l1_20240701T170013826_20240701T170021826.fits,57.6107,-130.298,56.308,-130.322,56.2895,-128.697,57.5916,-128.618,0.95
01_ch2_cla_l1_20240701T110832112_20240701T110840112.fits,63.319,-126.963,62.0248,-126.99,62.0042,-125.088,63.2975,-124.979,1.03
01_ch2_cla_l1_20240701T124829196_20240701T124837196.fits,66.9983,49.4718,65.8927,49.5897,65.9114,51.286,67.0179,51.2489,0.78
01_ch2_cla_l1_20240701T152809767_20240701T152817767.fits,-15.9213,-130.294,-17.2379,-130.315,-17.2488,-129.357,-15.9322,-129.342,0.48
01_ch2_cla_l1_20240701T145537767_20240701T145545767.fits,81.7899,-127.756,80.561,-127.979,80.5048,-122.977,81.7256,-122.032,0.31
01_ch2_cla_l1_20240701T145305767_20240701T145313767.fits,89.4478,-102.799,88.2871,-121.068,88.0112,-97.7829,88.8492,-64.7379,0.25
01_ch2_cla_l1_20240701T154921767_20240701T154929767.fits,-80.6833,-135.883,-81.7683,-136.685,-81.8218,-131.954,-80.7307,-131.688,1.1
01_ch2_cla_l1_20240701T174213826_20240701T174221826.fits,-69.1475,-133.65,-70.2847,-133.815,-70.3096,-131.661,-69.1712,-131.604,1.08
01_ch2_cla_l1_20240701T151633767_20240701T151641767.fits,18.8619,-129.81,17.5044,-129.824,17.4931,-128.82,18.8505,-128.797,1.12
01_ch2_cla_l1_20240701T131805195_20240701T131813195.fits,24.4853,-128.656,23.1272,-128.67,23.1157,-127.627,24.4736,-127.602,0.41
01_ch2_cla_l1_20240701T085851848_20240701T085859848.fits,78.0677,49.2917,76.9174,49.7162,76.9525,52.9996,78.1062,52.894,0.74
01_ch2_cla_l1_20240701T130901196_20240701T130909196.fits,51.6338,-128.276,50.3124,-128.294,50.2965,-126.852,51.6176,-126.794,0.95
01_ch2_cla_l1_20240701T113608112_20240701T113616112.fits,-19.4157,-128.167,-20.7245,-128.188,-20.7351,-127.219,-19.4262,-127.205,0.1
01_ch2_cla_l1_20240701T172117826_20240701T172125826.fits,-5.5154,-131.223,-6.852,-131.241,-6.8629,-130.298,-5.5264,-130.282,0.72
01_ch2_cla_l1_20240701T115720112_20240701T115728112.fits,-84.2883,-137.245,-85.3436,-139.439,-85.4324,-131.326,-84.3606,-130.612,0.57
01_ch2_cla_l1_20240701T120312112_20240701T120320112.fits,-76.2437,53.5713,-77.2508,53.6814,-77.2219,56.3465,-76.2169,56.0386,1.04
01_ch2_cla_l1_20240701T093659848_20240701T093707848.fits,-11.75,-126.954,-13.0776,-126.972,-13.0879,-126.021,-11.7603,-126.006,1.09
01_ch2_cla_l1_20240701T171709826_20240701T171717826.fits,6.8769,-131.05,5.5256,-131.066,5.5146,-130.109,6.8658,-130.091,0.47
01_ch2_cla_l1_20240701T110016112_20240701T110024112.fits,88.3412,-119.492,87.1379,-122.738,86.9683,-107.413,88.0638,-95.2543,1.06
01_ch2_cla_l1_20240701T172933826_20240701T172941826.fits,-30.4327,-131.664,-31.7104,-131.691,-31.7224,-130.664,-30.4446,-130.649,0.97
01_ch2_cla_l1_20240701T151553767_20240701T151601767.fits,20.8558,-129.785,19.4986,-129.799,19.4871,-128.783,20.8442,-128.76,0.06
01_ch2_cla_l1_20240701T194050911_20240701T194058911.fits,-75.3848,-136.0,-76.4979,-136.336,-76.5337,-133.325,-75.418,-133.208,0.06
01_ch2_cla_l1_20240701T165621826_20240701T165629826.fits,69.2709,-129.946,68.0017,-129.991,67.9753,-127.68,69.243,-127.505,0.04
01_ch2_cla_l1_20240701T152441767_20240701T152449767.fits,-5.4986,-130.134,-6.836,-130.151,-6.8467,-129.208,-5.5094,-129.192,0.87
01_ch2_cla_l1_20240701T090323848_20240701T090331848.fits,89.1524,-111.541,87.9599,-120.102,87.7317,-99.5018,88.6963,-75.0498,0.84
01_ch2_cla_l1_20240701T091531848_20240701T091539848.fits,52.5175,-126.111,51.193,-126.128,51.1773,-124.653,52.5013,-124.594,1.12
01_ch2_cla_l1_20240701T131613195_20240701T131621195.fits,30.0674,-128.586,28.7127,-128.6,28.7007,-127.51,30.0552,-127.482,0.41
01_ch2_cla_l1_20240701T193546911_20240701T193554911.fits,-59.7685,-133.876,-60.944,-133.961,-60.9628,-132.383,-59.7867,-132.351,0.09
01_ch2_cla_l1_20240701T193114911_20240701T193122911.fits,-45.8954,-133.195,-47.1223,-133.24,-47.1367,-132.034,-45.9095,-132.014,0.84
01_ch2_cla_l1_20240701T120328112_20240701T120336112.fits,-75.4075,53.4924,-76.4119,53.5906,-76.3848,56.0821,-75.3823,55.81,0.23
01_ch2_cla_l1_20240701T094355848_20240701T094403848.fits,-32.6805,-127.328,-33.95,-127.355,-33.9612,-126.312,-32.6916,-126.298,0.74
01_ch2_cla_l1_20240701T174229826_20240701T174237826.fits,-69.9705,-133.766,-71.1044,-133.944,-71.1303,-131.71,-69.995,-131.649,0.26
01_ch2_cla_l1_20240701T093939848_20240701T093947848.fits,-19.7796,-127.081,-21.0876,-127.101,-21.0981,-126.131,-19.7901,-126.117,0.44
01_ch2_cla_l1_20240701T172301826_20240701T172309826.fits,-10.7231,-131.302,-12.0501,-131.321,-12.0612,-130.374,-10.7341,-130.359,1.01
01_ch2_cla_l1_20240701T093507848_20240701T093515848.fits,-6.1423,-126.873,-7.4808,-126.89,-7.491,-125.944,-6.1525,-125.929,1.11
01_ch2_cla_l1_20240701T134813196_20240701T134821195.fits,-66.63,-131.1,-67.7739,-131.228,-67.7953,-129.289,-66.6506,-129.246,0.29
01_ch2_cla_l1_20240701T172653826_20240701T172701826.fits,-22.3707,-131.5,-23.6712,-131.524,-23.6826,-130.543,-22.382,-130.528,1.16
01_ch2_cla_l1_20240701T171925826_20240701T171933826.fits,0.0848,-131.143,-1.2595,-131.159,-1.2705,-130.215,0.0739,-130.198,0.62
01_ch2_cla_l1_20240701T151753767_20240701T151801767.fits,14.8733,-129.861,13.5162,-129.876,13.5051,-128.89,14.8622,-128.87,0.78
01_ch2_cla_l1_20240701T151049767_20240701T151057767.fits,36.0133,-129.588,34.6667,-129.602,34.6538,-128.451,36.0002,-128.417,1.2
01_ch2_cla_l1_20240701T115544112_20240701T115552112.fits,-79.3429,-132.806,-80.4309,-133.395,-80.4752,-129.314,-79.3829,-129.128,0.56
01_ch2_cla_l1_20240701T094011848_20240701T094019848.fits,-21.3885,-127.108,-22.692,-127.13,-22.7026,-126.153,-21.399,-126.139,0.23
01_ch2_cla_l1_20240701T120456112_20240701T120504112.fits,-70.8016,53.1712,-71.7913,53.2296,-71.7714,55.0545,-70.7828,54.9009,0.43
01_ch2_cla_l1_20240701T095603848_20240701T095611848.fits,-69.8205,-129.244,-70.9479,-129.408,-70.9714,-127.214,-69.8427,-127.162,0.19
01_ch2_cla_l1_20240701T125253195_20240701T125301195.fits,80.5687,45.7027,79.4144,46.3819,79.4595,50.465,80.6194,50.2902,0.88
01_ch2_cla_l1_20240701T131629195_20240701T131637195.fits,29.2698,-128.596,27.9148,-128.61,27.9028,-127.527,29.2578,-127.5,0.44
01_ch2_cla_l1_20240701T135253195_20240701T135301196.fits,-81.0603,-134.96,-82.1411,-135.818,-82.1958,-130.892,-81.1084,-130.613,0.48
01_ch2_cla_l1_20240701T113824112_20240701T113832112.fits,-26.2591,-128.291,-27.549,-128.315,-27.5599,-127.315,-26.27,-127.301,1.11
01_ch2_cla_l1_20240701T185954911_20240701T190002911.fits,48.341,-131.545,47.0193,-131.564,47.0036,-130.212,48.3249,-130.161,0.5
01_ch2_cla_l1_20240701T095219848_20240701T095227848.fits,-58.3159,-128.224,-59.4901,-128.295,-59.5063,-126.788,-58.3315,-126.764,0.76
01_ch2_cla_l1_20240701T190138911_20240701T190146911.fits,43.1396,-131.632,41.8081,-131.649,41.7937,-130.399,43.1249,-130.356,0.96
01_ch2_cla_l1_20240701T185810911_20240701T185818911.fits,53.5486,-131.447,52.2383,-131.468,52.2211,-129.984,53.5308,-129.919,0.59
01_ch2_cla_l1_20240701T090915848_20240701T090923848.fits,71.3812,-125.634,70.1092,-125.679,70.0819,-123.127,71.3521,-122.919,0.54
01_ch2_cla_l1_20240701T152625767_20240701T152633767.fits,-10.7058,-130.211,-12.0335,-130.23,-12.0443,-129.283,-10.7166,-129.267,1.0
01_ch2_cla_l1_20240701T110200112_20240701T110208112.fits,83.0789,-125.44,81.8502,-125.714,81.7873,-119.939,83.0052,-118.672,1.03
01_ch2_cla_l1_20240701T165445826_20240701T165453826.fits,74.1115,-129.688,72.8579,-129.759,72.825,-126.88,74.0761,-126.595,0.96
01_ch2_cla_l1_20240701T132237196_20240701T132245196.fits,10.9272,-128.826,9.5702,-128.84,9.5594,-127.869,10.9163,-127.85,0.26
01_ch2_cla_l1_20240701T132405196_20240701T132413196.fits,6.5371,-128.882,5.1835,-128.897,5.1729,-127.939,6.5264,-127.921,0.58
01_ch2_cla_l1_20240701T091019848_20240701T091027848.fits,68.161,-125.756,66.8787,-125.79,66.8548,-123.551,68.1358,-123.396,0.8
01_ch2_cla_l1_20240701T173645826_20240701T173653826.fits,-52.3478,-132.347,-53.5411,-132.402,-53.5566,-131.065,-52.3629,-131.043,1.09
01_ch2_cla_l1_20240701T112656112_20240701T112704112.fits,8.2057,-127.773,6.8493,-127.788,6.8388,-126.824,8.1951,-126.805,0.68
01_ch2_cla_l1_20240701T191834911_20240701T191842911.fits,-7.5839,-132.343,-8.9159,-132.361,-8.9271,-131.418,-7.5951,-131.402,0.84
01_ch2_cla_l1_20240701T133501195_20240701T133509195.fits,-26.3346,-129.387,-27.6241,-129.411,-27.6353,-128.411,-26.3457,-128.397,0.78
01_ch2_cla_l1_20240701T114000112_20240701T114008112.fits,-31.102,-128.389,-32.3768,-128.416,-32.3881,-127.385,-31.1132,-127.37,1.14
01_ch2_cla_l1_20240701T130405196_20240701T130413195.fits,66.4784,-127.938,65.1959,-127.971,65.1728,-125.874,66.4541,-125.737,0.61
01_ch2_cla_l1_20240701T112128112_20240701T112136112.fits,24.5535,-127.572,23.1935,-127.585,23.1821,-126.539,24.542,-126.515,1.19
01_ch2_cla_l1_20240701T183834911_20240701T183842911.fits,67.8501,46.0154,66.7455,46.1474,66.766,47.8995,67.8717,47.8547,0.19
01_ch2_cla_l1_20240701T130357196_20240701T130405196.fits,66.8806,-127.925,65.5994,-127.959,65.5759,-125.833,66.856,-125.691,1.17
01_ch2_cla_l1_20240701T194338911_20240701T194346911.fits,-84.0313,-141.787,-85.0954,-143.934,-85.189,-136.117,-84.1082,-135.345,0.35
01_ch2_cla_l1_20240701T153857767_20240701T153905767.fits,-48.6645,-131.086,-49.8795,-131.134,-49.8938,-129.88,-48.6784,-129.86,0.39
01_ch2_cla_l1_20240701T164453826_20240701T164501826.fits,76.8822,45.2129,75.7432,45.5785,75.7772,48.5457,76.9192,48.4401,0.54
01_ch2_cla_l1_20240701T170029826_20240701T170037826.fits,56.8081,-130.316,55.5036,-130.339,55.4854,-128.744,56.7894,-128.668,0.83
01_ch2_cla_l1_20240701T150945767_20240701T150953767.fits,39.2071,-129.544,37.8651,-129.559,37.8517,-128.364,39.1935,-128.328,0.96
01_ch2_cla_l1_20240701T085707848_20240701T085715848.fits,72.7292,50.8242,71.5984,51.0294,71.6228,53.3112,72.7552,53.2557,0.62
01_ch2_cla_l1_20240701T091403848_20240701T091411848.fits,56.9215,-126.033,55.6077,-126.052,55.5904,-124.436,56.9037,-124.362,0.34
01_ch2_cla_l1_20240701T090211848_20240701T090219848.fits,88.0714,22.5159,86.9875,34.4727,87.1519,49.5547,88.3403,46.3895,1.14
01_ch2_cla_l1_20240701T125341196_20240701T125349196.fits,83.0113,43.4906,81.8521,44.6923,81.9114,50.0591,83.0806,49.7568,1.1
01_ch2_cla_l1_20240701T111744112_20240701T111752112.fits,35.7169,-127.432,34.3657,-127.445,34.3531,-126.292,35.7042,-126.259,0.23
01_ch2_cla_l1_20240701T155249767_20240701T155257767.fits,-87.3814,57.3229,-88.4191,62.087,-88.1777,82.0552,-87.2294,70.4564,0.21
01_ch2_cla_l1_20240701T092035848_20240701T092043848.fits,37.3404,-126.329,35.9889,-126.343,35.9763,-125.166,37.3276,-125.132,0.33
01_ch2_cla_l1_20240701T185314911_20240701T185322911.fits,68.4182,-131.026,67.1486,-131.071,67.1226,-128.841,68.3908,-128.676,0.56
01_ch2_cla_l1_20240701T192818911_20240701T192826911.fits,-36.9686,-132.921,-38.2261,-132.954,-38.2391,-131.869,-36.9814,-131.852,1.02
01_ch2_cla_l1_20240701T094459848_20240701T094507848.fits,-35.9173,-127.402,-37.176,-127.432,-37.1875,-126.36,-35.9287,-126.346,0.72
01_ch2_cla_l1_20240701T111112112_20240701T111120112.fits,55.2974,-127.137,53.982,-127.156,53.9651,-125.601,55.28,-125.532,0.0
01_ch2_cla_l1_20240701T114840112_20240701T114848112.fits,-57.5313,-129.285,-58.7102,-129.355,-58.7264,-127.873,-57.547,-127.848,1.11
01_ch2_cla_l1_20240701T170421826_20240701T170429826.fits,45.1941,-130.529,43.8639,-130.546,43.8493,-129.256,45.1791,-129.21,0.36
01_ch2_cla_l1_20240701T091227848_20240701T091235848.fits,61.7329,-125.932,60.432,-125.956,60.4125,-124.133,61.7126,-124.035,0.5
01_ch2_cla_l1_20240701T193250911_20240701T193258911.fits,-50.7809,-133.387,-51.9901,-133.441,-52.0056,-132.139,-50.796,-132.116,0.71
01_ch2_cla_l1_20240701T192442911_20240701T192450911.fits,-26.0621,-132.667,-27.3524,-132.693,-27.3644,-131.693,-26.074,-131.678,1.17
01_ch2_cla_l1_20240701T173837826_20240701T173845826.fits,-58.0683,-132.648,-59.2491,-132.724,-59.2666,-131.214,-58.0853,-131.186,0.21
01_ch2_cla_l1_20240701T194746911_20240701T194754911.fits,-81.9266,50.5252,-82.9618,50.9115,-82.902,55.9307,-81.8745,54.9022,0.17
01_ch2_cla_l1_20240701T105216112_20240701T105224112.fits,68.1968,50.4368,67.085,50.5669,67.1045,52.3631,68.2173,52.324,0.22
01_ch2_cla_l1_20240701T164509826_20240701T164517826.fits,77.7027,44.9017,76.5609,45.3163,76.5971,48.4751,77.7423,48.3566,0.13
01_ch2_cla_l1_20240701T155641767_20240701T155649767.fits,-75.3121,51.389,-76.3213,51.4929,-76.2931,53.9894,-75.2859,53.7119,0.98
01_ch2_cla_l1_20240701T135021195_20240701T135029195.fits,-73.2192,-132.054,-74.3361,-132.296,-74.365,-129.682,-73.2463,-129.603,0.55
01_ch2_cla_l1_20240701T194922911_20240701T194930911.fits,-76.9269,49.5194,-77.9461,49.6625,-77.912,52.5384,-76.8955,52.1691,0.25
01_ch2_cla_l1_20240701T164941826_20240701T164949826.fits,89.4496,-102.174,88.2962,-121.643,88.0147,-98.4156,88.8427,-65.1697,0.28
01_ch2_cla_l1_20240701T111936112_20240701T111944112.fits,30.1342,-127.503,28.7776,-127.516,28.7657,-126.423,30.1221,-126.395,0.3
01_ch2_cla_l1_20240701T173013826_20240701T173021826.fits,-32.4526,-131.709,-33.724,-131.738,-33.7362,-130.695,-32.4646,-130.68,0.62
01_ch2_cla_l1_20240701T175317826_20240701T175325826.fits,-75.311,50.3547,-76.3227,50.4628,-76.2937,52.9706,-75.284,52.6879,0.87
01_ch2_cla_l1_20240701T150105767_20240701T150113767.fits,65.2436,-129.038,63.9598,-129.07,63.9373,-127.063,65.2201,-126.937,1.05
01_ch2_cla_l1_20240701T150737767_20240701T150745767.fits,45.5998,-129.449,44.2682,-129.465,44.2536,-128.164,45.585,-128.119,0.3
01_ch2_cla_l1_20240701T114408112_20240701T114416112.fits,-43.6628,-128.71,-44.8946,-128.749,-44.9074,-127.583,-43.6753,-127.567,0.46
01_ch2_cla_l1_20240701T112520112_20240701T112528112.fits,12.9928,-127.713,11.6332,-127.727,11.6225,-126.747,12.982,-126.727,0.38
01_ch2_cla_l1_20240701T094851848_20240701T094859848.fits,-47.6948,-127.743,-48.9108,-127.787,-48.924,-126.556,-47.7077,-126.538,0.29
01_ch2_cla_l1_20240701T151809767_20240701T151817767.fits,14.0756,-129.871,12.7189,-129.886,12.7078,-128.904,14.0644,-128.883,1.18
01_ch2_cla_l1_20240701T165213826_20240701T165221826.fits,81.796,-128.747,80.5694,-128.982,80.5123,-123.991,81.7306,-123.036,1.1
01_ch2_cla_l1_20240701T113832112_20240701T113840112.fits,-26.6624,-128.299,-27.951,-128.323,-27.962,-127.321,-26.6733,-127.306,0.1
01_ch2_cla_l1_20240701T184826911_20240701T184834911.fits,82.9691,-129.387,81.7491,-129.718,81.6829,-124.076,82.8918,-122.803,0.29
01_ch2_cla_l1_20240701T110608112_20240701T110616112.fits,70.5588,-126.729,69.2866,-126.772,69.2599,-124.316,70.5305,-124.123,0.76
01_ch2_cla_l1_20240701T154537767_20240701T154545767.fits,-69.1384,-132.519,-70.2738,-132.681,-70.2981,-130.533,-69.1614,-130.479,0.56
01_ch2_cla_l1_20240701T154305767_20240701T154313767.fits,-61.3336,-131.752,-62.4999,-131.841,-62.5184,-130.202,-61.3514,-130.17,1.03
01_ch2_cla_l1_20240701T171117826_20240701T171125826.fits,24.4329,-130.821,23.0786,-130.835,23.0667,-129.796,24.4209,-129.771,1.17
01_ch2_cla_l1_20240701T145921767_20240701T145929767.fits,70.4776,-128.844,69.2099,-128.891,69.1826,-126.457,70.4487,-126.263,1.18
01_ch2_cla_l1_20240701T132805195_20240701T132813195.fits,-5.4529,-129.044,-6.7911,-129.061,-6.8016,-128.116,-5.4634,-128.101,0.02
01_ch2_cla_l1_20240701T100243848_20240701T100251848.fits,-88.338,63.6407,-89.3425,80.0389,-88.9023,111.025,-88.1205,82.9164,0.03
01_ch2_cla_l1_20240701T125309195_20240701T125317195.fits,81.3846,45.1035,80.2281,45.9112,80.2771,50.3512,81.4403,50.1452,1.16
01_ch2_cla_l1_20240701T152633767_20240701T152641767.fits,-11.1066,-130.218,-12.4338,-130.236,-12.4446,-129.288,-11.1174,-129.273,0.01
01_ch2_cla_l1_20240701T174621826_20240701T174629826.fits,-81.9238,-138.012,-83.0035,-139.113,-83.0677,-133.574,-81.9795,-133.198,0.71
01_ch2_cla_l1_20240701T172709826_20240701T172717826.fits,-23.1758,-131.516,-24.4737,-131.539,-24.4852,-130.555,-23.1871,-130.54,0.39
01_ch2_cla_l1_20240701T113016112_20240701T113024112.fits,-1.7789,-127.903,-3.1239,-127.919,-3.1343,-126.973,-1.7893,-126.957,0.85
01_ch2_cla_l1_20240701T184642911_20240701T184650911.fits,88.2332,-122.574,87.0404,-126.205,86.8654,-111.571,87.9542,-100.047,0.82
01_ch2_cla_l1_20240701T115312112_20240701T115320112.fits,-71.5007,-130.616,-72.6229,-130.813,-72.6488,-128.432,-71.5251,-128.369,0.76
01_ch2_cla_l1_20240701T090659848_20240701T090707848.fits,78.2389,-125.2,76.9902,-125.299,76.9501,-121.556,78.1947,-121.074,0.8
01_ch2_cla_l1_20240701T185050911_20240701T185058911.fits,75.6825,-130.595,74.4366,-130.686,74.4,-127.553,75.6429,-127.205,1.07
01_ch2_cla_l1_20240701T151441767_20240701T151449767.fits,24.4448,-129.74,23.0885,-129.753,23.0769,-128.713,24.433,-128.688,1.02
01_ch2_cla_l1_20240701T093323848_20240701T093331848.fits,-0.943,-126.803,-2.2902,-126.818,-2.3005,-125.87,-0.9532,-125.854,0.69
01_ch2_cla_l1_20240701T140029195_20240701T140037195.fits,-74.0895,52.33,-75.0923,52.4157,-75.0672,54.6845,-74.0661,54.4539,0.27
01_ch2_cla_l1_20240701T092531848_20240701T092539848.fits,22.5925,-126.511,21.2299,-126.524,21.2188,-125.49,22.5812,-125.467,0.41
01_ch2_cla_l1_20240701T190546911_20240701T190554911.fits,30.7569,-131.813,29.4088,-131.828,29.3962,-130.739,30.7441,-130.71,0.17
01_ch2_cla_l1_20240701T134517195_20240701T134525195.fits,-57.604,-130.398,-58.7839,-130.469,-58.8004,-128.982,-57.62,-128.956,1.18
01_ch2_cla_l1_20240701T095027848_20240701T095035848.fits,-52.5895,-127.935,-53.7865,-127.989,-53.8008,-126.653,-52.6034,-126.633,0.11
01_ch2_cla_l1_20240701T171933826_20240701T171941826.fits,-0.3149,-131.148,-1.6589,-131.165,-1.6698,-130.221,-0.3259,-130.204,0.4
01_ch2_cla_l1_20240701T152553767_20240701T152601767.fits,-9.1028,-130.187,-10.4337,-130.205,-10.4444,-129.26,-9.1136,-129.244,0.72
01_ch2_cla_l1_20240701T171301826_20240701T171309826.fits,19.2477,-130.888,17.8919,-130.902,17.8804,-129.897,19.236,-129.875,0.93
01_ch2_cla_l1_20240701T090939848_20240701T090947848.fits,70.173,-125.684,68.8972,-125.724,68.8713,-123.301,70.1456,-123.116,0.22
01_ch2_cla_l1_20240701T135813196_20240701T135821196.fits,-81.1878,53.2931,-82.2139,53.5747,-82.1643,58.0493,-81.144,57.2446,0.61
01_ch2_cla_l1_20240701T190114911_20240701T190122911.fits,44.3395,-131.612,43.0101,-131.63,42.9953,-130.359,44.3244,-130.314,0.15
01_ch2_cla_l1_20240701T165229826_20240701T165237826.fits,80.9861,-128.917,79.7562,-129.115,79.7034,-124.495,80.9262,-123.69,0.58
01_ch2_cla_l1_20240701T171653826_20240701T171701826.fits,7.6754,-131.039,6.3234,-131.055,6.3124,-130.096,7.6643,-130.078,1.17
01_ch2_cla_l1_20240701T172925826_20240701T172933826.fits,-30.0291,-131.655,-31.3078,-131.682,-31.3198,-130.658,-30.0409,-130.642,0.07
01_ch2_cla_l1_20240701T152753767_20240701T152801767.fits,-15.1184,-130.281,-16.4368,-130.301,-16.4476,-129.345,-15.1293,-129.33,0.98
01_ch2_cla_l1_20240701T095235848_20240701T095243848.fits,-59.1352,-128.273,-60.3063,-128.348,-60.3228,-126.81,-59.1511,-126.784,0.84
01_ch2_cla_l1_20240701T152049767_20240701T152057767.fits,6.0938,-129.975,4.7421,-129.99,4.7312,-129.034,6.083,-129.016,0.27
01_ch2_cla_l1_20240701T090507848_20240701T090515848.fits,83.9017,-124.19,82.6739,-124.52,82.6052,-118.114,83.8195,-116.538,0.75
01_ch2_cla_l1_20240701T133045195_20240701T133053196.fits,-13.4666,-129.163,-14.7893,-129.182,-14.8,-128.229,-13.4773,-128.215,1.13
